"Round","Category","Tier","Variable","Unit","Definition"
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Value","billion US$2018/yr","Economic output of metal-based durables industries (NAICS 332-336) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Metal durables|Volume","Index 2020=1","Economic output of metal-based durables industries (NAICS 332-336) in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Plastic & rubber|Value","billion US$2018/yr","Economic output of plastic and rubber products (NAICS 326) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Plastic & rubber|Volume","Index 2020=1","Economic output of plastic and rubber products (NAICS 326) in physical quantities."
"1","Economy",2,"Output|Industry|NonEInt Mfg|Value","billion US$2018/yr","Economic output of Non-energy-intensive manufacturing in economic value."
"1","Economy",2,"Output|Industry|NonEInt Mfg|Volume","Index 2020=1","Economic output of Non-energy-intensive manufacturing in physical quantities."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Wood Products|Value","billion US$2018/yr","Economic output of wood products (NAICS 321) in economic value."
"1","Economy",3,"Output|Industry|NonEInt Mfg|Wood Products|Volume","Index 2020=1","Economic output of wood products (NAICS 321) in physical quantities."
"1","Economy",1,"Output|Industry|Value","billion US$2018/yr","Economic output of  in economic value."
"1","Economy",1,"Output|Industry|Volume","Index 2020=1","Economic output of  in physical quantities."
"1","Demography",1,"Population","Million","Total population"
"1","Policy",1,"Price|Carbon","US$2018/t CO2","Price of carbon (for regional aggregrates the weighted price of carbon by subregion should be used) (please indicate in the comments section what this price refers to, for example: carbon tax, market price of allowances, shadow price associated with emissions constraint, etc.)"
"1","Economy",1,"Price|Final Energy|Biogas","US$2018/GJ","End-user price of biogas."
"1","Economy",1,"Price|Final Energy|Biomass liquids","US$2018/GJ","End-user price of biomass liquids."
"1","Economy",1,"Price|Final Energy|Electricity","US$2018/GJ","End-user price of electricity."
"1","Economy",1,"Price|Final Energy|Gas","US$2018/GJ","End-user price of natural gas."
"1","Economy",1,"Price|Final Energy|Hydrogen","US$2018/GJ","End-user price of hydrogen."
"1","Economy",1,"Price|Primary Energy|Biomass","US$2018/GJ","biomass producer price"
"1","Economy",1,"Price|Primary Energy|Coal","US$2018/GJ","coal price at the primary level (i.e. the spot price at the global or regional market)"
"1","Economy",1,"Price|Primary Energy|Gas","US$2018/GJ","natural gas price at the primary level (i.e. the spot price at the global or regional market)"
"1","Economy",1,"Price|Primary Energy|Oil","US$2018/GJ","crude oil price at the primary level (i.e. the spot price at the global or regional market)"
"1","Energy",1,"Primary Energy","EJ/yr","total primary energy consumption (direct equivalent)"
"1","Energy",1,"Primary Energy|Biomass","EJ/yr","primary energy consumption of purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass"
"1","Energy",2,"Primary Energy|Biomass|1st Generation","EJ/yr","biomass primary energy from 1st generation biofuel crops (e.g., sugar cane, rapeseed oil, maize, sugar beet)"
"1","Energy",1,"Primary Energy|Biomass|Electricity","EJ/yr","primary energy input to electricity generation of purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass"
"1","Energy",1,"Primary Energy|Biomass|Electricity|w/ CCS","EJ/yr","purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy input to electricity generation used in combination with CCS"
"1","Energy",1,"Primary Energy|Biomass|Electricity|w/o CCS","EJ/yr","purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy input to electricity generation without CCS"
"1","Energy",2,"Primary Energy|Biomass|Energy Crops","EJ/yr","biomass primary energy from purpose-grown bioenergy crops"
"1","Energy",1,"Primary Energy|Biomass|Gases","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Biomass|Hydrogen","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Biomass|Liquids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Biomass|Modern","EJ/yr","modern biomass primary energy consumption, including purpose-grown bioenergy crops, crop and forestry residue bioenergy and municipal solid waste bioenergy"
"1","Energy",1,"Primary Energy|Biomass|Modern|w/ CCS","EJ/yr","purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy consumption used in combination with CCS"
"1","Energy",1,"Primary Energy|Biomass|Modern|w/o CCS","EJ/yr","purpose-grown bioenergy crops, crop and forestry residue bioenergy, municipal solid waste bioenergy, traditional biomass primary energy consumption without CCS"
"1","Energy",2,"Primary Energy|Biomass|Residues","EJ/yr","biomass primary energy from residues"
"1","Energy",2,"Primary Energy|Biomass|Solids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",2,"Primary Energy|Biomass|Traditional","EJ/yr","traditional biomass primary energy consumption"
"1","Energy",1,"Primary Energy|Coal","EJ/yr","coal primary energy consumption"
"1","Energy",1,"Primary Energy|Coal|Electricity","EJ/yr","coal primary energy input to electricity generation"
"1","Energy",1,"Primary Energy|Coal|Electricity|w/ CCS","EJ/yr","coal primary energy input to electricity generation used in combination with CCS"
"1","Energy",1,"Primary Energy|Coal|Electricity|w/o CCS","EJ/yr","coal primary energy input to electricity generation without CCS"
"1","Energy",1,"Primary Energy|Coal|Gases","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Coal|Hydrogen","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Coal|Liquids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Coal|Solids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Coal|w/ CCS","EJ/yr","coal primary energy consumption used in combination with CCS"
"1","Energy",1,"Primary Energy|Coal|w/o CCS","EJ/yr","coal primary energy consumption without CCS"
"1","Energy",1,"Primary Energy|Fossil","EJ/yr","coal, gas, conventional and unconventional oil primary energy consumption"
"1","Energy",1,"Primary Energy|Fossil|w/ CCS","EJ/yr","coal, gas, conventional and unconventional oil primary energy consumption used in combination with CCS"
"1","Energy",1,"Primary Energy|Fossil|w/o CCS","EJ/yr","coal, gas, conventional and unconventional oil primary energy consumption without CCS"
"1","Energy",1,"Primary Energy|Gas","EJ/yr","gas primary energy consumption"
"1","Energy",1,"Primary Energy|Gas|Electricity","EJ/yr","gas primary energy input to electricity generation"
"1","Energy",1,"Primary Energy|Gas|Electricity|w/ CCS","EJ/yr","gas primary energy input to electricity generation used in combination with CCS"
"1","Energy",1,"Primary Energy|Gas|Electricity|w/o CCS","EJ/yr","gas primary energy input to electricity generation without CCS"
"1","Energy",1,"Primary Energy|Gas|Gases","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Gas|Hydrogen","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Gas|Liquids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Gas|Solids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Gas|w/ CCS","EJ/yr","gas primary energy consumption used in combination with CCS"
"1","Energy",1,"Primary Energy|Gas|w/o CCS","EJ/yr","gas primary energy consumption without CCS"
"1","Energy",1,"Primary Energy|Geothermal","EJ/yr","total geothermal primary energy consumption"
"1","Energy",1,"Primary Energy|Hydro","EJ/yr","total hydro primary energy consumption"
"1","Energy",2,"Primary Energy|Non-Biomass Renewables","EJ/yr","non-biomass renewable primary energy consumption (direct equivalent, includes hydro electricity, wind electricity, geothermal electricity and heat, solar electricity and heat and hydrogen, ocean energy)"
"1","Energy",1,"Primary Energy|Nuclear","EJ/yr","nuclear primary energy consumption (direct equivalent, includes electricity, heat and hydrogen production from nuclear energy)"
"1","Energy",1,"Primary Energy|Ocean","EJ/yr","total ocean primary energy consumption"
"1","Energy",1,"Primary Energy|Oil","EJ/yr","conventional & unconventional oil primary energy consumption"
"1","Energy",1,"Primary Energy|Oil|Electricity","EJ/yr","conventional & unconventional oil primary energy input to electricity generation"
"1","Energy",1,"Primary Energy|Oil|Electricity|w/ CCS","EJ/yr","conventional & unconventional oil primary energy input to electricity generation used in combination with CCS"
"1","Energy",1,"Primary Energy|Oil|Electricity|w/o CCS","EJ/yr","conventional & unconventional oil primary energy input to electricity generation without CCS"
"1","Energy",1,"Primary Energy|Oil|Gases","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Oil|Hydrogen","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Oil|Liquids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Oil|Solids","EJ/yr","primary energy input to the fuel conversion sector"
"1","Energy",1,"Primary Energy|Oil|w/ CCS","EJ/yr","conventional & unconventional oil primary energy consumption used in combination with CCS"
"1","Energy",1,"Primary Energy|Oil|w/o CCS","EJ/yr","conventional & unconventional oil primary energy consumption without CCS"
"1","Energy",1,"Primary Energy|Other","EJ/yr","total other primary energy consumption"
"1","Energy",1,"Primary Energy|Secondary Energy Trade","EJ/yr","trade in secondary energy carriers that cannot be unambiguoulsy mapped to one of the existing primary energy categories (e.g. electricity, hydrogen, fossil synfuels, negative means net exports)"
"1","Energy",1,"Primary Energy|Solar","EJ/yr","total solar primary energy consumption"
"1","Energy",1,"Primary Energy|Wind","EJ/yr","total wind primary energy consumption"
"1","Energy",1,"Production|Primary Energy|Coal","EJ/yr","Production of coal."
"1","Energy",1,"Production|Primary Energy|Gas","EJ/yr","Production of natural gas."
"1","Energy",1,"Production|Primary Energy|Oil","EJ/yr","Production of conventional & unconventional crude oil."
"1","Energy",1,"Secondary Energy|Biomass liquids","EJ/yr","total liquid biofuels production"
"1","Energy",2,"Secondary Energy|Biomass liquids|1st Generation","EJ/yr","liquid biofuels production from 1st generation technologies, relying on e.g. corn, sugar, oil"
"1","Energy",2,"Secondary Energy|Biomass liquids|Energy Crops","EJ/yr","liquid biofuels production from energy crops"
"1","Energy",2,"Secondary Energy|Biomass liquids|Other","EJ/yr","biofuel production from biomass that does not fit to any other category (please provide a definition of the sources in this category in the 'comments' tab)"
"1","Energy",2,"Secondary Energy|Biomass liquids|Residues","EJ/yr","liquid biofuels production from residues (forest and agriculture)"
"1","Energy",1,"Secondary Energy|Biomass liquids|w/ CCS","EJ/yr","total liquid biofuels production with CCS"
"1","Energy",1,"Secondary Energy|Biomass liquids|w/o CCS","EJ/yr","total liquid biofuels production without CCS"
"1","Energy",1,"Secondary Energy|Electricity","EJ/yr","Total net electricity production"
"1","Energy",1,"Secondary Energy|Electricity|Biomass","EJ/yr","Net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste, biogas"
"1","Energy",1,"Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr","Net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr","Net electricity production from municipal solid waste, purpose-grown biomass, crop residues, forest industry waste with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Coal","EJ/yr","Net electricity production from coal"
"1","Energy",1,"Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr","Net electricity production from coal with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr","Net electricity production from coal with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Curtailment","EJ/yr","Lost electricity production from VRE due to curtailment. This amount SHOULD be included in the total net sum 'Secondary Energy|Electricity'."
"1","Energy",1,"Secondary Energy|Electricity|Gas","EJ/yr","Net electricity production from natural gas"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CC","EJ/yr","Net electricity production from natural gas combined cycle turbines"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CC|w/ CCS","EJ/yr","Net electricity production from natural gas combined cycle turbines with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CC|w/o CCS","EJ/yr","Net electricity production from natural gas combined cycle turbines with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CT","EJ/yr","Net electricity production from simple cycle natural gas turbines"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CT|w/ CCS","EJ/yr","Net electricity production from simple cycle natural gas turbines with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Gas|CT|w/o CCS","EJ/yr","Net electricity production from simple cycle natural gas turbines with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Gas|ST","EJ/yr","Net electricity production from natural gas steam turbines"
"1","Energy",1,"Secondary Energy|Electricity|Gas|ST|w/ CCS","EJ/yr","Net electricity production from natural gas steam turbines with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Gas|ST|w/o CCS","EJ/yr","Net electricity production from natural gas steam turbines with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr","Net electricity production from natural gas with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr","Net electricity production from natural gas with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Geothermal","EJ/yr","Net electricity production from all sources of geothermal energy (e.g., hydrothermal, enhanced geothermal systems)"
"1","Energy",1,"Secondary Energy|Electricity|Hydro","EJ/yr","Net hydroelectric production"
"1","Energy",1,"Secondary Energy|Electricity|Imports","EJ/yr","Net mported electricity from outside of region"
"1","Energy",1,"Secondary Energy|Electricity|Losses","EJ/yr","Storage energy losses. DO NOT include in ‘Secondary Energy|Electricity’"
"1","Energy",1,"Secondary Energy|Electricity|Losses|Storage","EJ/yr","Transmission and distribution energy losses. DO NOT include in ‘Secondary Energy|Electricity’."
"1","Energy",1,"Secondary Energy|Electricity|Losses|T&D","EJ/yr","All losses including storage losses and transmission and distribution losses. DO NOT include in ‘Secondary Energy|Electricity’."
"1","Energy",1,"Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr","net electricity production from hydro, wind, solar, geothermal, ocean, and other renewable sources (excluding bioenergy). This is a summary category for all the non-biomass renewables."
"1","Energy",1,"Secondary Energy|Electricity|Nuclear","EJ/yr","et electricity production from nuclear energy"
"1","Energy",1,"Secondary Energy|Electricity|Ocean","EJ/yr","et electricity production from ocean energy"
"1","Energy",1,"Secondary Energy|Electricity|Oil","EJ/yr","et electricity production from crude oil and refined liquids products"
"1","Energy",1,"Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr","net electricity production from crude oil and refined liquids with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr","net electricity production from crude oil and refined liquids with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Electricity|Solar","EJ/yr","Net electricity production from all sources of solar energy (e.g., PV and concentrating solar power)"
"1","Energy",1,"Secondary Energy|Electricity|Solar|CSP","EJ/yr","Net electricity production from concentrating solar power (CSP)"
"1","Energy",1,"Secondary Energy|Electricity|Solar|PV","EJ/yr","Net electricity production from solar photovoltaics (PV)"
"1","Energy",1,"Secondary Energy|Electricity|Storage","EJ/yr","Net electricity production from operating electricity storage"
"1","Energy",1,"Secondary Energy|Electricity|Storage|Battery","EJ/yr","Net electricity production from operating battery storage"
"1","Energy",1,"Secondary Energy|Electricity|Storage|Other","EJ/yr","Net electricity production from operating storage of all other types"
"1","Energy",1,"Secondary Energy|Electricity|Storage|PSH","EJ/yr","Net electricity production from operating pumped storage hydropower"
"1","Energy",1,"Secondary Energy|Electricity|Wind","EJ/yr","Net electricity production from wind energy (on- and offshore)"
"1","Energy",1,"Secondary Energy|Electricity|Wind|Offshore","EJ/yr","Net electricity production from offshore wind energy"
"1","Energy",1,"Secondary Energy|Electricity|Wind|Onshore","EJ/yr","Net electricity production from onshore wind energy"
"tbd","Energy",2,"Secondary Energy|Heat","EJ/yr","total centralized heat generation"
"tbd","Energy",2,"Secondary Energy|Heat|Biomass","EJ/yr","centralized heat generation from biomass"
"tbd","Energy",2,"Secondary Energy|Heat|Coal","EJ/yr","centralized heat generation from coal"
"tbd","Energy",2,"Secondary Energy|Heat|Gas","EJ/yr","centralized heat generation from gases"
"tbd","Energy",2,"Secondary Energy|Heat|Geothermal","EJ/yr","centralized heat generation from geothermal energy EXCLUDING geothermal heat pumps"
"tbd","Energy",2,"Secondary Energy|Heat|Nuclear","EJ/yr","centralized heat generation from nuclear energy"
"tbd","Energy",2,"Secondary Energy|Heat|Oil","EJ/yr","centralized heat generation from oil products"
"tbd","Energy",2,"Secondary Energy|Heat|Other","EJ/yr","centralized heat generation from sources that do not fit any other category (please provide a definition of the sources in this category in the 'comments' tab)"
"tbd","Energy",2,"Secondary Energy|Heat|Solar","EJ/yr","centralized heat generation from solar energy"
"1","Energy",1,"Secondary Energy|Hydrogen","EJ/yr","total hydrogen production"
"1","Energy",1,"Secondary Energy|Hydrogen|Biomass","EJ/yr","hydrogen production from biomass"
"1","Energy",1,"Secondary Energy|Hydrogen|Biomass|w/ CCS","EJ/yr","hydrogen production from biomass with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Hydrogen|Biomass|w/o CCS","EJ/yr","hydrogen production from biomass with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Hydrogen|Coal","EJ/yr","hydrogen production from coal"
"1","Energy",1,"Secondary Energy|Hydrogen|Coal|w/ CCS","EJ/yr","hydrogen production from coal with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Hydrogen|Coal|w/o CCS","EJ/yr","hydrogen production from coal with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Hydrogen|Electricity","EJ/yr","hydrogen production from electricity via electrolysis"
"1","Energy",1,"Secondary Energy|Hydrogen|Fossil","EJ/yr","hydrogen production from fossil fuels"
"1","Energy",1,"Secondary Energy|Hydrogen|Fossil|w/ CCS","EJ/yr","hydrogen production from fossil fuels with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Hydrogen|Fossil|w/o CCS","EJ/yr","hydrogen production from fossil fuels with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Hydrogen|Gas","EJ/yr","hydrogen production from gas"
"1","Energy",1,"Secondary Energy|Hydrogen|Gas|w/ CCS","EJ/yr","hydrogen production from natural gas with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Hydrogen|Gas|w/o CCS","EJ/yr","hydrogen production from natural gas with freely vented CO2 emissions"
"1","Energy",1,"Secondary Energy|Hydrogen|Nuclear","EJ/yr","total hydrogen production from nuclear energy (e.g. thermochemical water splitting with nucelar heat)"
"1","Energy",1,"Secondary Energy|Hydrogen|Oil","EJ/yr","hydrogen production from oil"
"1","Energy",1,"Secondary Energy|Hydrogen|Other","EJ/yr","hydrogen production from other sources that do not fit to any other category (please provide a definition of the sources in this category in the 'comments' tab)"
"1","Energy",1,"Secondary Energy|Hydrogen|Solar","EJ/yr","total hydrogen production from solar energy (e.g. thermalchemical water splitting with solar heat)"
"tbd","Energy",3,"Trade|Primary Energy|Biomass|Volume","EJ/yr","net exports of solid, unprocessed biomass, at the global level these should add up to the trade losses only"
"tbd","Energy",3,"Trade|Primary Energy|Coal|Volume","EJ/yr","net exports of coal, at the global level these should add up to the trade losses only"
"tbd","Energy",3,"Trade|Primary Energy|Gas|Volume","EJ/yr","net exports of natural gas, at the global level these should add up to the trade losses only"
"tbd","Energy",3,"Trade|Primary Energy|Oil|Volume","EJ/yr","net exports of crude oil, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Electricity|Value","billion US$2018/yr","value of net exports of electricity, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Electricity|Volume","EJ/yr","net exports of electricity, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Hydrogen|Value","billion US$2018/yr","value of net exports of hydrogen, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Hydrogen|Volume","EJ/yr","net exports of hydrogen, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Liquids|Biomass|Value","billion US$2018/yr","value of net exports of liquid biofuels, at the global level these should add up to the trade losses only (for those models that are able to split solid and liquid bioenergy)"
"tbd","Trade",3,"Trade|Secondary Energy|Liquids|Biomass|Volume","EJ/yr","net exports of liquid biofuels, at the global level these should add up to the trade losses only (for those models that are able to split solid and liquid bioenergy)"
"tbd","Trade",3,"Trade|Secondary Energy|Liquids|Oil|Value","billion US$2018/yr","value of net exports of liquid fuels from petroleum including both conventional and unconventional sources, at the global level these should add up to the trade losses only"
"tbd","Trade",3,"Trade|Secondary Energy|Liquids|Oil|Volume","EJ/yr","net exports of liquid fuels from petroleum including both conventional and unconventional sources, at the global level these should add up to the trade losses only"
"tbd","Economy",3,"Trade|Terms","Index","ratio of the domestic consumer price index (CPI) to the import price index (IPI). This indicator captures variations of domestic prices relative to international prices"
"1","Economy",1,"Welfare","%","welfare indicator (equivalent variation). Please provide any additional details on the welfare metric in the 'comments' tab."
"1","Energy",1,"Secondary Energy|Hydrogen|Oil|w/ CCS","EJ/yr","hydrogen production from oil with a CO2 capture component"
"1","Energy",1,"Secondary Energy|Hydrogen|Oil|w/o CCS","EJ/yr","hydrogen production from oil with freely vented CO2 emissions"
"1","Energy",3,"Final Energy|Buildings|Commercial|Appliances|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial-appliances."
"1","Energy",3,"Final Energy|Buildings|Commercial|Cooling|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial-cooling."
"1","Energy",3,"Final Energy|Buildings|Commercial|Heating|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial-heating."
"1","Energy",3,"Final Energy|Buildings|Commercial|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial buildings."
"1","Energy",3,"Final Energy|Buildings|Commercial|Lighting|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial-lighting."
"1","Energy",3,"Final Energy|Buildings|Commercial|Other|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in commercial-other."
"1","Energy",3,"Final Energy|Buildings|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in  buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Appliances|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential-appliances."
"1","Energy",3,"Final Energy|Buildings|Residential|Cooling|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential-cooling."
"1","Energy",3,"Final Energy|Buildings|Residential|Heating|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential-heating."
"1","Energy",3,"Final Energy|Buildings|Residential|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential buildings."
"1","Energy",3,"Final Energy|Buildings|Residential|Lighting|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential-lighting."
"1","Energy",3,"Final Energy|Buildings|Residential|Other|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in residential-other."
"1","Energy",2,"Final Energy|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use), excluding transmission/distribution losses"
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Aluminum|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in aluminum."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Ag chemicals|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in bulk chemicals group-agricultural chemicals."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in bulk chemicals group."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Inorganic|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in bulk chemicals group-inorganic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Organic|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in bulk chemicals group-organic."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Bulk chemicals|Resins|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in bulk chemicals group-resins."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Cement and lime|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in cement and lime."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Food products|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in food products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Glass|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in glass and glass products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Iron and steel|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in iron and steel."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Other|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in other."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Paper|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in paper and allied products."
"1","Energy",3,"Final Energy|Industry|EInt Mfg|Refineries|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in refineries."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Crops|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in agriculture-crops."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Forestry|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in agriculture-forestry."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in agriculture."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Agriculture|Other|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in agriculture-other."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Construction|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in construction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Oil-gas extraction|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in oil and natural gas extraction."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other mining|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in metal and other non-metallic mining."
"1","Energy",3,"Final Energy|Industry|Non Mfg|Other|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in other."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Balance of manufacturing|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in balance of manufacturing."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Appliances|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in metal-based durables industries-electrical equipment and appliances."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Computer|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in metal-based durables industries-computer and electronic products."
"1","Energy",3,"Final Energy|Industry|NonEInt Mfg|Metal durables|Fab metal|Hydrogen|Direct Use","EJ/yr","Final energy consumption of hydrogen (direct use) in metal-based durables industries-fabricated metal products."
